,F3 alpha,F3 beta,F4 alpha,F4 beta,C3 alpha,C3 beta,C4 alpha,C4 beta,Fp1 alpha,Fp1 beta,Fp2 alpha,Fp2 beta,O1 gamma,O2 gamma
388,-8.749028060885081e-08,-3.290830573276052e-08,-3.489640356673707e-08,-3.396821848197194e-08,-1.650523114716819e-07,-6.290872617466948e-08,-4.2598083647005526e-08,1.5342324905549477e-09,3.810072603739155e-09,6.607334636872254e-10,-4.958970611491261e-08,-2.908859481310741e-08,8.474107540060529e-09,-8.306692664481443e-09
389,1.2878532595847688e-08,-6.299290791854678e-08,-3.438182461480004e-08,-7.095876807188677e-08,5.567354863183814e-08,-5.99295823145395e-10,-5.6885613135900636e-08,-6.537805809065116e-08,-2.0951058448779005e-09,-6.485310179232443e-10,-7.82807896718074e-09,-7.120201747540963e-08,-9.945428795648764e-09,-3.030283239810535e-09
390,-1.627218463780987e-08,1.2964329100849763e-07,-6.348135257916224e-08,1.0957406889702438e-07,4.980513881569577e-08,9.577588528157562e-08,-3.8196817109619966e-08,5.970872593897888e-08,3.281111219520744e-10,2.473286451192634e-11,-4.312890449022202e-08,1.4560677052336138e-07,3.9860150789318925e-09,-8.61183969318352e-09
391,5.194293754835845e-08,-9.433786962627068e-08,1.1205706436537584e-07,-7.71633556801931e-08,7.906171150266348e-09,-7.350841446963008e-08,8.906676981680369e-08,-4.183331824820626e-08,-4.5690429807841277e-10,3.006670135877148e-12,7.533130242302682e-09,-1.2715918392922448e-07,-1.6094274557042588e-08,1.9142812296072893e-08
392,-9.459344715453412e-08,4.297219191838254e-08,-2.2235750512827826e-07,1.7854651843398118e-09,-2.0816051519675233e-08,2.7298115741655578e-08,-1.4523278715767705e-07,8.927804441111056e-09,1.950055566965053e-09,5.410446011282304e-10,-1.3858945587812383e-07,2.6291328433979583e-08,4.9579110640209465e-09,6.6297316582670524e-09
393,-6.889262360801153e-08,-1.498454784240262e-08,5.1246908297620345e-08,2.8816012218044394e-08,-3.903615955996561e-08,1.3974226368816382e-08,1.1692650403586071e-08,3.3289734123323127e-09,2.309248253212796e-10,1.9214356537125696e-10,2.781480705751168e-08,3.120101828054814e-08,1.2903078971761776e-08,-5.774510594471413e-09
394,6.605089010381372e-08,-3.698151034342137e-08,6.58184764928949e-08,-3.530094069329785e-08,4.726131417979615e-08,-4.2634669532032314e-08,5.945056230784748e-08,-1.197574576290149e-08,-3.814913611342301e-09,-1.8327476372070273e-09,6.835329596505656e-08,-5.9083175822437764e-08,1.1190720943922986e-08,-2.698790096864181e-08
395,-4.048526827255946e-08,2.3115865734969843e-08,-2.785987675192444e-08,1.775297502270941e-08,-4.378631980386284e-08,1.2566766091527512e-08,7.094379431546931e-09,3.362771291162382e-08,1.8506409650440604e-09,1.2630171773867182e-09,5.233536118392544e-08,5.946210485969592e-08,3.76243548382051e-08,3.628582681390307e-08
396,-9.97631823578851e-09,-3.962107751979282e-08,-1.4484927393498983e-08,-3.004881956436724e-08,-2.8313298660287507e-08,-2.8129898526755663e-08,-2.2858830687513107e-08,-4.6717469593363806e-08,2.107659303486746e-09,-1.7431224016037361e-10,-8.210682173059611e-08,-4.078810853828975e-08,-6.227077609049268e-08,-1.1492549211867771e-08
397,1.4034875859317217e-08,-2.702301223899142e-08,-2.190113950619473e-10,-4.0042962244896665e-08,-3.79412147647342e-09,-1.3811609502606128e-08,3.148736206271466e-09,-2.6630215970110947e-08,-2.003570970408636e-09,-4.182435696261218e-10,-2.3818869254244156e-08,-3.934158103869481e-08,-2.766092685954619e-09,-5.960389718024898e-09
398,-1.0826149830298173e-07,3.0206080816952106e-08,-1.1755560282204277e-07,3.79904506282683e-08,-6.46037072774902e-08,3.2599121888067884e-08,-8.032196151358158e-08,1.929917433921915e-08,4.2132321878012084e-10,1.4896098623935724e-09,-1.102909372609418e-07,3.233663524066137e-08,1.926418710531336e-08,5.227522974795315e-09
399,1.5896401110089767e-07,3.655799698414508e-08,4.66298223601983e-08,4.446532758644076e-08,1.2422369980019052e-07,-9.198462274050839e-09,5.570083116791148e-08,5.1582490063265614e-08,-6.380541728760599e-11,-1.5892058588029194e-09,1.1065420342044963e-07,4.511764998886542e-08,-1.583441745771289e-08,-2.0769799554154268e-08
400,-1.8576596811000413e-07,-2.4966387711288815e-08,2.807410647659578e-08,-1.4185442546518126e-08,-1.993532643252581e-07,-3.009682602091163e-08,-6.23668861101474e-08,-3.314192318425739e-08,-1.931400935039622e-10,2.413770789881705e-10,-1.208632047924971e-07,-6.837743550899605e-08,-3.1214330997209814e-10,-2.62911866030501e-10
401,1.439211005593228e-07,-6.183726398800787e-09,7.153208072523503e-08,-3.312495899833351e-08,1.480740298375048e-07,-1.7471884112412984e-09,1.0319259408313153e-07,3.0266284424905167e-09,1.9506700132964373e-09,5.274337005613567e-10,4.6727552012174884e-08,1.3568098621133653e-08,6.636985982428656e-09,4.930006632632183e-09
402,8.672989671299747e-10,2.3928091411677355e-08,-4.88948291903352e-08,2.782405391901139e-08,-1.4197257207773432e-08,2.3854516492403783e-08,-4.548377017820771e-08,-9.861981688959847e-10,-8.136512075291753e-10,-2.256579916060368e-10,4.8704071533266536e-08,2.5071820136731873e-08,5.7341045882296125e-09,8.497290415607062e-09
403,-8.579794390300184e-08,-3.055932296995607e-08,-2.858237771124161e-08,-6.129971569291686e-08,-5.797513649372664e-08,1.1906112889802106e-08,-1.2164532513830715e-08,-6.418787818971522e-08,-1.3694778031638147e-09,-4.37714778500723e-10,-4.682187302615472e-08,-3.7273423288691816e-08,-2.622959858368892e-08,-1.0164114451536845e-08
404,1.26513731309296e-07,4.802515193970835e-08,1.4148871821659513e-07,8.430809543731291e-08,1.3713726213594092e-07,1.605341510261317e-08,9.217143155456107e-08,8.425609335557758e-08,1.6526633565913703e-09,1.0891802749868173e-09,1.4390900573504713e-07,4.645302703552475e-08,1.809140496535019e-08,3.3905609221888538e-09
405,5.4802724552944626e-08,-2.1861355643121948e-08,5.8850062517597734e-08,-2.7108748466483176e-09,2.8352847771106545e-08,2.363366882963747e-09,1.1925911581777584e-09,-3.3902801388816425e-09,-2.2509056692755424e-09,-3.4603715406689014e-10,1.3368319538105427e-08,-2.0132415259618362e-08,1.7186007329798582e-09,1.3693533258597897e-08
406,-2.389389883322451e-07,-4.3452097621857985e-08,-3.677078643417053e-07,-9.629707135194585e-08,-1.4395228355648054e-07,-5.2151636786785895e-08,-1.4815095599832606e-07,-6.189750571900827e-08,-6.176825429352769e-10,-9.004979604535338e-10,-1.8662297133052572e-07,-2.895866882539442e-08,-3.5888999117968572e-09,-1.6787321721398198e-08
407,1.0353654871162177e-07,4.894646372063581e-08,9.757881975766635e-08,7.801920524169007e-08,1.2427179936098472e-08,2.4138545908439626e-08,7.249828975707587e-08,4.465541934791049e-08,1.2581299395701372e-09,1.9650269403304448e-10,9.870813968569113e-08,7.538144929099439e-08,1.2842795757138206e-08,1.6886016265487878e-08
408,-5.072260804775958e-08,1.0185547597132258e-08,5.90304503067098e-09,3.60621511201817e-08,-2.5220718966334213e-08,8.183440751700876e-09,-4.1660946239804796e-08,5.679196876595619e-08,-4.154087503231829e-10,2.239563809270159e-10,-8.123829754048129e-08,1.124818845410722e-08,4.53847181319525e-10,-1.7897050303456655e-08
409,3.5287935779942135e-08,3.054855432205843e-08,1.1051130391983938e-07,-2.6495239437053814e-08,9.107777345301438e-08,4.99188475283422e-08,2.1459967703233214e-07,-5.4649970240309064e-08,3.0024632350827603e-09,1.5110094965763195e-09,5.506995769737395e-08,7.4393803059686864e-09,-3.372316096264172e-09,1.7099186234739643e-08
410,7.112455394627112e-08,-5.7576684968724316e-08,1.0754570353248685e-07,-3.940761086169763e-08,-2.2087699892578735e-08,-2.7362166629933348e-08,4.6672514383441175e-08,-1.1333046371162224e-08,-4.060760891713942e-10,-9.276304304137143e-10,1.1658280980657908e-07,-6.964975274835414e-08,-6.196985057211756e-09,-6.22408296558859e-09
411,-1.3817105796728425e-07,-2.1373673944739754e-08,-1.7940721419976552e-07,2.2758729014763098e-08,-2.0916118972162787e-07,-6.333555093424067e-08,-1.8199672155473403e-07,1.7518944471019625e-08,-4.76248308573324e-10,4.976558546178045e-10,-1.2122874020137493e-07,1.6820374760693514e-08,6.0823558598373865e-09,1.563389514683482e-08
412,-1.3760254025293483e-08,2.0419605391168034e-08,-8.73693866639495e-08,-5.5413992731016975e-09,1.7971164715219605e-07,5.779940017624505e-08,-7.512881572086183e-08,5.60138475804988e-09,-2.5285482477691776e-09,-5.873837425847538e-10,-1.2717913802530307e-07,-1.738832372673433e-08,-8.413956625001411e-09,-2.308362769225353e-08
413,1.4139511473170835e-07,8.255253036354077e-08,1.194636248971359e-07,8.635524421667702e-08,6.991465690785633e-08,9.760601010195665e-09,1.244311180508601e-08,5.003409927781011e-08,6.319626632857879e-10,-3.573447507622887e-10,2.3243470104930463e-07,1.1848709246611655e-07,1.0981305674546052e-08,1.6185998660340903e-08
414,9.52984727239231e-08,-5.627959020660238e-08,3.770388931645094e-08,-8.055719640908217e-08,-4.104415872699043e-09,-1.932973355165846e-08,3.8753515551574665e-08,-4.568462619680519e-08,1.5293775349471562e-09,9.958887933477068e-10,-5.533832712593678e-08,-1.1613228782815594e-07,5.847309301031909e-09,-4.0882981080871635e-09
415,-8.699348963316809e-08,-1.3879720435392932e-08,9.128175996899107e-09,-3.55303737944247e-08,-5.421688788108125e-08,1.716813686443228e-09,8.90529278143398e-08,2.107200976207657e-08,-2.01209160395563e-09,-3.8915456490326517e-10,5.3924257740036744e-08,-1.6428131457259135e-08,-1.2603278535903705e-08,-2.29800177537413e-08
416,-1.6716952733323855e-07,-3.317037602550238e-08,-1.6165564657141675e-07,1.6565806342621418e-08,-7.312929970217125e-08,-2.255834590125763e-08,-1.5748469435369384e-07,-5.062067618536632e-08,-9.851948949633083e-10,-1.643741098266284e-09,-2.5548806103845103e-07,-6.980817710087272e-09,2.546580849290289e-09,2.0503330555038834e-08
417,2.8579271450407435e-07,8.482465538434156e-08,2.9927956313853305e-07,5.936661276187536e-08,1.5277869507193327e-07,6.176021163651345e-08,1.845150081584745e-07,5.2370891809031265e-08,9.951486356377782e-10,1.0508394380868171e-09,3.0517220524180464e-07,7.527397336554075e-08,-5.974476417202282e-09,4.9067806070408274e-09
418,-3.768662291857482e-08,2.45956750462359e-09,6.917139322953934e-09,-1.0509611790452203e-10,-1.705409193005032e-08,-1.565397333509664e-08,4.945143002072795e-09,-1.4790105825376547e-08,2.4003475696671934e-09,-5.161054642665346e-10,-3.402622076831689e-08,-1.9532771537648456e-08,6.264664239940402e-09,-9.725841804446744e-09
419,-1.6104139378046713e-07,-1.470768071072245e-07,-1.9390082255912994e-07,-1.029813422342773e-07,-1.975145165093782e-07,-1.2503452518373744e-07,-1.83956791689658e-07,-7.760949866901052e-08,-4.009453660607437e-09,-4.718028377822268e-10,-6.585747016334381e-08,-7.813924511357683e-08,-9.512156724868075e-09,1.1141763137347862e-08
420,5.634590542265821e-08,4.82399535211984e-08,2.4298641978410662e-08,2.7627988516205863e-08,1.4443033370640808e-07,7.928902430172232e-08,5.1954992149592294e-08,3.836444746555843e-08,3.696026513278788e-09,1.4822361726710135e-09,1.4644612951506519e-08,1.7032479249159867e-08,1.6070955561987323e-08,-1.1249257840572713e-08
421,8.267451441958479e-08,-1.081053126002544e-08,3.41420744930596e-08,1.0983212881806716e-08,9.26111696935526e-08,-4.412992174744173e-08,1.9448561792320598e-07,-9.580798792712288e-09,-6.685679416833359e-10,-3.7685277239309e-10,-1.6447083988578252e-08,1.1519437905812123e-08,-1.2923094097167712e-08,1.44422396594584e-10
422,-7.67427136110237e-08,7.826722243450684e-08,-1.5044793908067948e-08,2.225358077577969e-08,-1.2769922518240185e-07,6.670177901857132e-08,-1.7936754915624828e-07,3.699091452889241e-08,-1.0308439124549686e-09,-3.372638294302979e-10,-1.8232214945444573e-08,4.860140812361991e-08,6.723899382967773e-09,5.790671499032801e-09
423,5.3711347357207404e-08,-4.28398246032735e-08,1.769553471578889e-08,-2.1859670492307976e-08,9.156320810206053e-08,-1.5843101762161623e-08,1.232609000857939e-07,-1.2089741404472514e-08,1.9240589479099505e-09,-1.1760846206962795e-10,8.220801397914633e-08,-3.007201411675601e-08,1.3631722357709852e-08,3.2813186820017356e-09
424,5.2964107693604934e-08,5.4818871389714285e-08,1.098990971820758e-07,5.828720740684552e-08,-8.309323706674577e-09,1.6629024307205616e-08,-5.86769066942874e-08,1.0201111665928254e-09,-4.789015140217025e-10,5.125241962847272e-10,1.0860268348919261e-07,5.2682670750948484e-08,-1.0012354889651939e-08,-9.540262280453704e-10
425,-6.786055965203709e-08,-5.959839777454869e-09,-9.545636348657593e-08,2.0128500776372985e-09,-2.8735731233583834e-08,-2.2502659459710786e-09,-2.3556547497129816e-08,3.892521127423218e-08,-1.5757218268046965e-09,-1.1530701309507244e-10,-1.7862424192152245e-07,4.45053553827128e-09,5.1876649416654446e-09,1.3471447606619995e-08
426,-3.9131705943697556e-08,-2.4121098458821015e-08,-4.307705049981689e-08,-1.3141086148117167e-08,3.8548124778744715e-09,2.4991106974956822e-08,-5.800940649969441e-08,-9.42444467439318e-09,1.1446879560090055e-09,2.4053536832422786e-10,-3.681135703829189e-08,-4.768917010094003e-08,-1.5416107535542207e-08,-2.527349506389767e-08
427,6.609398447012771e-08,1.8625457176771361e-09,1.1548547944520867e-07,1.3860522257283152e-08,-4.11325877693505e-08,-4.538312433916648e-08,1.1229424359643811e-07,-3.159958435877423e-08,3.446727196923227e-10,1.0153823047612885e-11,1.0204621820580581e-07,3.356884322851931e-09,-1.2896577296659968e-09,1.7178144390801844e-08
428,-4.0086285299884505e-08,-1.1584421828198834e-08,-4.356961273310427e-08,-4.4799849180568014e-08,-2.517734449614062e-08,-6.905160421857017e-09,-5.2441867763844314e-08,4.221364884922972e-09,-1.7327689020330338e-09,-6.614688103347934e-10,9.937503493620047e-09,-8.303508174299712e-09,7.100013394953851e-09,5.22462848940376e-09
429,-1.572855047825149e-08,4.56130839361246e-09,-8.319572210168534e-08,-2.2001820641949353e-08,5.925451975531081e-08,1.0359180923744243e-08,-6.955372360302303e-08,-4.161622006521367e-08,7.36629843553995e-10,-2.084482805241348e-10,-7.159308832808273e-08,-5.222930683672041e-09,-1.5425297305442814e-09,-2.412819361133812e-08
430,-3.954877788690251e-08,-3.380867210449063e-08,-1.7742924010880983e-08,-1.0413987033493682e-09,-7.568291627760773e-08,-2.6424223606764244e-08,-6.6127290880109574e-09,-5.35077568177346e-09,-9.757304767430967e-10,-3.209969320538472e-10,-3.387474263161804e-08,-2.3924092434798727e-08,-4.586936743398866e-09,1.5109431953110395e-08
431,9.273678477034583e-08,1.2165810012239227e-07,1.0383039004342563e-07,1.0546707071275376e-07,1.6691423684571435e-07,1.1595873024548326e-07,8.856502673879942e-08,8.220425697780282e-08,8.33763279388426e-10,4.5097347233204677e-10,1.1454825509349884e-07,1.2471493628163106e-07,6.607200524980237e-09,4.5887046311231e-09
432,-1.3751561435205884e-07,-1.3091954948657256e-07,-1.170304742493461e-07,-1.0728091767214454e-07,-1.735583062249179e-07,-1.1452315919675677e-07,-1.0363480341513674e-07,-6.369320736755189e-08,-4.697272501731969e-10,-2.0135240601662022e-10,-1.3062185480996397e-07,-1.237213780062019e-07,1.3972211181495466e-09,-6.883948343626431e-09
433,1.5182025029372117e-07,5.083804581532961e-08,1.7065575480652727e-07,5.647348471435495e-08,9.228280396882479e-08,3.732194330848571e-08,1.4432340658523045e-07,4.867690418366564e-08,2.0108863943515384e-09,9.307453750012e-10,1.5544935610181008e-07,5.835249930000201e-08,-1.3338204312702087e-08,2.2001749638718687e-09
434,-4.975224314613828e-08,1.2745843592365348e-08,-2.6486105477935257e-08,-7.3595376748090814e-09,-9.18021214786203e-09,1.2967882935178408e-08,2.305240827678756e-09,-1.5792128799509745e-08,-1.0134395339564995e-09,1.2874502666980382e-10,-5.368577732503265e-08,-2.5175863648707934e-08,2.402425219537857e-08,-4.818357580368237e-09
435,1.2892391208349782e-09,-4.423121481431852e-08,-1.7209557772984838e-08,-4.164568995641748e-08,-6.239556720364205e-08,-6.131191872019583e-08,-4.902704097715745e-08,-3.147656572334657e-08,-2.710381755473086e-09,-7.957724170185533e-10,4.457466003474102e-09,-1.8347699369905135e-08,-2.3147312127892878e-08,1.0987042159395952e-08
436,4.571426077813203e-08,1.0060027077049954e-07,-5.045826538156195e-08,1.291556082800311e-07,1.5356143952127558e-07,9.176747143950597e-08,-1.985116579822281e-08,8.87498776921886e-08,2.823407449380305e-09,9.053439842738388e-10,2.6548053520497366e-09,9.910733918351468e-08,9.349071191462288e-09,-2.048994393610143e-08
437,-1.66183074062495e-08,-6.946445670231469e-08,3.3640256662746845e-08,-9.899054922301646e-08,-6.236831073973623e-08,-3.276907177343195e-08,1.2590593063852925e-08,-5.7697069226120715e-08,2.0587980825412027e-09,4.465425692930181e-10,2.3126007405254692e-08,-6.959295969938165e-08,-2.1433240658212603e-09,-1.520407149663213e-09
438,1.8523082159923287e-08,8.968649493049972e-09,6.63741605924904e-08,1.4706249478304571e-08,-3.4632405394325464e-08,-1.0465637402164538e-08,4.865585723651292e-08,2.0843220882877672e-08,-3.865001343204089e-09,-7.418560479219637e-10,2.777331852251033e-08,2.2892473418619203e-08,-2.4098078456449848e-09,-4.897239995779913e-09
439,-3.149245565420258e-08,5.088002463309325e-08,-1.0261879971072438e-07,2.276433455971774e-08,2.896435727703819e-09,3.906659232523317e-08,-1.0461852733789381e-07,-1.1468660180471787e-08,1.2797866438957933e-09,-1.539400938291395e-11,-9.122182523081417e-08,1.1585062481923492e-08,9.693604506657764e-09,1.6956462137276444e-08
440,-9.253195094199813e-08,-8.126340866341031e-08,-5.577802086537147e-08,-6.954956467185771e-08,-2.2617627972100043e-08,-2.120021812554072e-08,-3.466709386988743e-08,-3.667637873207594e-08,2.856021299308842e-09,4.1204745361053357e-10,-1.1897251894842229e-07,-8.940991522681498e-08,-1.1404061427602754e-08,-6.48770428022742e-09
441,9.435941569984398e-08,-6.416129837933751e-10,8.646752290038775e-08,8.787657061733722e-09,5.880293360674427e-08,-2.6939841340244437e-08,6.621629834032982e-08,6.052338825163265e-09,-2.7946591009812753e-09,-1.1100959400113889e-09,1.903364258843324e-07,3.3283115805755756e-08,5.174276320878394e-09,2.1671892003334336e-09
442,-1.400974191387153e-07,-1.2756360907624173e-08,-1.4437818192667685e-07,1.0244359808998988e-08,-5.217422007191843e-08,-5.364110381737529e-09,-9.789134528242346e-08,2.7957015596309894e-09,6.544090163957059e-10,8.75255969146625e-10,-1.2926565607110769e-07,1.5544530935446458e-08,2.7558219405712435e-09,-3.351274656276626e-09
443,9.838984127884632e-09,1.844094323912492e-08,-1.3963715235583512e-08,-6.642757629155151e-09,-2.0733592521422105e-08,2.0968813426662735e-08,-3.569488764109742e-08,-1.6492829014036602e-08,1.4455810705821593e-10,-3.655072493419658e-10,-4.25066359387017e-08,-2.248600305915681e-08,-1.363229803439996e-08,1.0106260225889008e-08
444,2.5924221745114127e-07,4.938015220610434e-08,2.659012540835034e-07,4.715514689018181e-08,1.4439837498413378e-07,8.399619423926524e-09,2.2846720191690665e-07,7.07546578928944e-08,5.712016216744928e-10,-2.832546683103568e-10,2.787991676402449e-07,5.2526190840527964e-08,2.5171090642797574e-08,-1.480570616993567e-08
