Unnamed: 0,F3 alpha mean,F3 alpha psd_mean,F3 beta mean,F3 beta psd_mean,F4 alpha mean,F4 alpha psd_mean,F4 beta mean,F4 beta psd_mean,C3 alpha mean,C3 alpha psd_mean,C3 beta mean,C3 beta psd_mean,C4 alpha mean,C4 alpha psd_mean,C4 beta mean,C4 beta psd_mean,Fp1 alpha mean,Fp1 alpha psd_mean,Fp1 beta mean,Fp1 beta psd_mean,Fp2 alpha mean,Fp2 alpha psd_mean,Fp2 beta mean,Fp2 beta psd_mean,O1 gamma mean,O1 gamma psd_mean,O2 gamma mean,O2 gamma psd_mean,task
181,-2.387282029382934e-10,3.295906497054219e-16,-1.9040721429419595e-11,3.739842147662668e-17,-4.104935280262626e-11,2.94285631160765e-16,7.562919171343025e-13,3.751361158434152e-17,-2.816351165017181e-10,1.6403211113061092e-16,-3.220677250971744e-11,2.2181043142199338e-17,-9.872720263620135e-12,1.6349499763474312e-16,4.5967385387766186e-11,2.3191123135689042e-17,-1.6789278375849217e-12,2.029613424059091e-20,-2.1699728488391816e-12,5.1050672518320536e-21,-4.257766937267471e-11,3.580677699153419e-16,-2.6571379373282696e-11,4.2240421347855516e-17,4.340391811975823e-11,7.434480102911958e-19,2.1034772030731068e-11,8.3468980449374835e-19,med2
182,-2.7072159349769406e-10,2.978973309612969e-16,1.6111213000224218e-10,2.159894961736085e-17,-3.03350293326457e-10,2.878568057119785e-16,1.3301300732031827e-10,2.1299735530344762e-17,-2.1280998156358056e-10,1.7871572886302972e-16,1.3043016760582114e-10,1.3637612141119684e-17,-2.3676496071396366e-10,1.6248314851400314e-16,3.1248123787612115e-11,1.3571152320680365e-17,4.8870447957686994e-12,2.1454884247352868e-20,3.6362338318542402e-12,4.4263908200651744e-21,-3.609385975296656e-10,3.3633319078143713e-16,1.5052215070661638e-10,2.563822040582822e-17,5.312761022545874e-11,1.3264801003359989e-18,-2.949973361552049e-12,5.300666240255178e-19,think1
183,-7.935281634159072e-11,4.10959278595825e-16,1.2924448607485576e-10,2.892458326035024e-17,5.3895517707780425e-11,3.2235975702899287e-16,1.1676277394975858e-10,2.4621617702819058e-17,-8.788445585467915e-11,2.2985241267476073e-16,1.378297257525128e-10,1.5849974888118714e-17,6.054506802687073e-11,1.9676547123072763e-16,1.7017783726060624e-10,1.6963682446811265e-17,-3.061778592264953e-12,2.2026937724068692e-20,7.793687538518383e-13,4.6861147339483255e-21,2.0306526070717127e-10,3.756857064168985e-16,8.832971398329109e-11,2.800598123707015e-17,-3.980436442023271e-11,1.6724224685317613e-18,-7.204952545495256e-11,1.363365800177497e-18,think2
184,2.2675455739973646e-10,5.31997696214132e-17,-7.487888018584455e-12,6.142735032078066e-18,2.3516494223067127e-10,5.1302584153562134e-17,4.424536534790216e-11,4.8472937573433336e-18,2.50678309582943e-10,3.151427716711846e-17,-3.7800440281931655e-11,3.67783222558992e-18,1.6383882409717635e-11,4.2355174904591704e-17,-9.252548107810669e-12,3.960075160754103e-18,-2.7024841117369872e-12,2.1302978352586646e-20,-2.142382543999998e-12,5.447472209651913e-21,2.72293137532271e-10,5.6314638309508e-17,4.256708082667249e-11,5.4098514786155314e-18,3.740102150413167e-11,4.112773931303481e-19,2.90141166161373e-11,3.911112361227149e-19,med1breath
185,-1.6395273196201022e-10,7.290793651867957e-17,-4.1766953282240895e-11,4.709812828635257e-18,6.681865531968694e-11,6.662109176478045e-17,-4.895770453010695e-11,4.1045448686963984e-18,-9.641649367033479e-11,3.663032727077786e-17,-1.1635891512433158e-11,3.0222700465987637e-18,4.0136081457186656e-11,3.896704455200838e-17,4.045395866780942e-11,2.990994197540458e-18,3.197442512359897e-12,2.2407202782987982e-20,1.281357892707051e-12,5.717565361537021e-21,3.2406446722238207e-10,8.849307360144334e-17,-1.7389169209841536e-11,4.7782531171746495e-18,-5.133215523745469e-12,3.117454516970094e-19,-7.203309366628554e-12,3.0864463329718885e-19,med2
186,-8.580405087204587e-11,8.236651956303908e-17,-7.550247898295026e-11,4.9307656394281065e-18,-7.893798928065982e-11,8.014483310535294e-17,-1.7587462779117256e-10,4.453332935299616e-18,-9.002017091608421e-11,3.623542616284344e-17,1.0289637854694239e-11,2.8614145900635973e-18,-9.86976332284108e-11,4.2926070372552425e-17,-1.3111811969784318e-10,3.2589205784978404e-18,-6.275444950293744e-12,2.237400743196561e-20,-1.5937631750454189e-12,5.575292356324106e-21,-1.529340904350769e-10,1.0369103458610991e-16,-1.3929386514316916e-10,4.7150541782690266e-18,-3.3060201745290914e-11,3.43782325095078e-19,-4.215551544508072e-11,2.9116562196472123e-19,think1
187,2.4014507464437476e-10,2.420326538513307e-16,5.589416638198487e-11,4.911799056091031e-18,1.9852789339801354e-10,2.7690276864982395e-16,2.1463896006442063e-11,4.925785130809237e-18,2.532073101772456e-10,2.025971850842475e-16,5.347010898532288e-11,3.257260499392327e-18,1.3900380202905678e-10,2.587369821531844e-16,2.0349278684247664e-11,4.5896792309449154e-18,9.304260030522751e-12,2.3130603357992347e-20,2.7412236023550635e-12,5.058645266065349e-21,-1.2789370800124292e-10,3.0549444762049165e-16,-5.139922127591961e-11,6.262522728721397e-18,3.4133125009383224e-11,1.0324096329813658e-18,2.2331659943555622e-11,3.5047298760782364e-19,think2
188,3.5609686575459077e-11,2.600402051273849e-16,1.1701517991508154e-11,1.461048831867757e-17,-5.3631152819389236e-11,2.672772409625583e-16,4.331068584462139e-11,1.7228305675491253e-17,-1.95228722721701e-10,1.5003450013592579e-16,-8.835031355993326e-11,9.905600611738464e-18,2.507197913947161e-10,1.4062623798592512e-16,6.025857409379588e-12,1.1158689285100893e-17,-3.5019016226802588e-12,2.3019779076338032e-20,-1.8423815826700704e-12,5.004338784062936e-21,6.369545625195352e-12,3.0303569392648394e-16,3.0753084068092197e-11,1.7730499485474038e-17,-2.8599116016339764e-11,9.057994563820198e-19,-1.0294907622466978e-11,6.338476526165573e-19,med1breath
189,-1.9506814460266518e-09,2.262130922408926e-16,-5.70165133886416e-10,1.2908474294708269e-17,-4.6327250625127646e-10,2.244698569177753e-16,-1.57029525194529e-10,1.45473053558998e-17,-3.1360997845244116e-10,1.2691151138802504e-16,-7.308192812659843e-11,7.874015858474414e-18,-9.064396388504791e-10,1.2479956629293376e-16,-3.181279513422014e-10,9.04680187332596e-18,-1.9325209770558973e-12,1.9919633573694884e-20,1.723283621985961e-12,5.338954815741479e-21,-2.197680498456159e-11,2.36471708312524e-16,4.415574404170086e-11,1.3543974826976182e-17,1.7500222293582626e-11,8.463655786058199e-19,1.2064533634263559e-11,6.237075279006677e-19,med2
190,-2.1941330810814352e-10,2.6922822556406416e-16,-1.9817268711588283e-11,1.5972397623044432e-17,-8.441413119459553e-10,2.725269629389231e-16,-1.720574341944696e-10,1.7419013190249946e-17,-9.468689090052195e-10,1.6094610629938081e-16,-3.0093934433146945e-10,1.06828536682856e-17,-6.825893442300878e-10,1.4304386521855675e-16,-1.5939089314730238e-10,1.1628961067749301e-17,3.6101076357690738e-12,2.2094817377326022e-20,-7.73977347587034e-13,5.161862069832176e-21,-1.0276889691321187e-09,2.9646726085642483e-16,-2.46489420302376e-10,1.787161493475134e-17,1.0787093367557803e-11,7.140662519860254e-19,4.367800834616189e-13,7.349384217621389e-19,think1
191,-1.4914685129225335e-10,2.141983820160228e-16,1.1398978714799308e-10,1.6903501245839726e-17,3.90948953185245e-11,2.1515525217834603e-16,1.227771445211594e-10,1.7803790645548276e-17,-1.0598418707122218e-10,1.414463609748911e-16,7.240016200071517e-11,1.2594672420516942e-17,-1.7973077426276938e-10,1.1529204773254562e-16,4.503613760212144e-11,1.14968022486749e-17,8.674013212831716e-13,2.3528496229435283e-20,2.9350298135298424e-12,5.208967504233895e-21,-2.735753795667419e-11,2.2735780822398115e-16,1.4282411211177555e-10,1.6327125257453362e-17,5.3246051815152526e-11,8.612337357567155e-19,-1.461646936810982e-11,6.984913558159124e-19,think2
192,1.1950837806482772e-09,9.16591195853652e-16,1.5218859056067408e-10,6.363699373193744e-17,1.411284123609114e-09,9.271116007407074e-16,2.246701288810784e-10,6.849491620405533e-17,8.730397436978532e-10,3.6636676939585725e-16,1.2975122339793858e-10,2.7056010689581068e-17,6.395431049800487e-10,4.4179225655823933e-16,2.1025673387161078e-10,4.373575737881344e-17,-5.44847877491425e-12,2.3925756198460968e-20,1.172322681763026e-13,6.004804885807063e-21,1.4714281387881504e-09,9.647795198219917e-16,2.7966358040041784e-10,6.626759408414979e-17,-3.7747967387028246e-11,5.748239463070715e-19,-1.1737647738148488e-11,1.4287102205240254e-18,med1breath
193,-3.3920768361427027e-10,1.2330024870335713e-15,1.3287409342162218e-10,5.5237250956922175e-17,-2.3352862047415613e-10,1.2344702140528649e-15,1.0538153560125263e-10,5.920738734544597e-17,-2.2186723041152323e-10,5.414945829064359e-16,9.175907859817238e-11,2.574648715064016e-17,-3.1719695393509655e-10,5.501887212029375e-16,2.5223510279028724e-11,3.723330383814183e-17,1.2564207387479572e-11,2.104397829053985e-20,2.8232576631075344e-12,4.791538689539294e-21,-3.7025098918862014e-10,1.3086092857345604e-15,9.919570317458744e-11,5.631627619144001e-17,-1.1717556059053836e-11,5.760762732774285e-19,7.677018872691722e-12,8.0328101349005335e-19,med2
194,-1.3870017124035103e-10,1.0778965824261765e-15,1.6453275573822664e-10,4.867360104572358e-17,1.323038145847987e-10,1.0477958386742628e-15,3.4776972786275644e-10,5.4152555773844936e-17,-1.18230135924382e-10,4.113814445859999e-16,6.739680401446978e-12,2.1953538046093648e-17,1.3999536886506344e-10,4.568948292344824e-16,2.2294435425249668e-10,3.670775893499731e-17,-2.544977686717417e-13,2.444818585856708e-20,3.69157963242856e-13,5.051757673468623e-21,-1.1000637210588743e-10,1.1141280105448445e-15,2.1650557949757447e-10,5.4220401637356316e-17,4.989067282459178e-12,2.1231066627492218e-18,2.2399061914272164e-11,1.582978834741708e-18,think1
195,4.798261801893478e-10,1.2981719820986382e-15,2.856068411134828e-10,5.4166334173309924e-17,-1.1931555641414695e-10,1.215858726414432e-15,1.3650209072429806e-10,5.39699461331958e-17,3.837986078938705e-10,4.823677827061602e-16,3.243505177590032e-10,2.0860385057333082e-17,-3.656314999753514e-10,4.98714969953409e-16,-1.7879195835240646e-10,3.116820474639982e-17,6.910420014095686e-12,2.110673392545369e-20,4.4110890814172456e-12,5.2397818593256675e-21,1.3179204261352838e-10,1.2500783949746546e-15,2.338958531966072e-10,5.2021454798154477e-17,6.334514299269849e-11,3.417712364192892e-18,-7.5614884536917e-12,2.378541939661277e-18,think2
0,3.5532067690693656e-10,3.486967002974878e-16,2.4826317660455348e-11,8.189502867519505e-18,3.2547323316107886e-10,3.274453421893171e-16,7.564593509548504e-11,7.532686145423148e-18,3.4540385426201683e-10,2.0108865756043947e-16,2.100013689035479e-11,4.927058653957949e-18,2.1572125629160224e-10,2.1478805602838086e-16,2.8697588117026222e-11,6.198839454423472e-18,1.001604069996803e-11,2.253331466103743e-20,3.699135342364197e-12,5.504618100851607e-21,2.3540555631064557e-10,3.424389291426727e-16,6.565222743983657e-11,9.057535854750865e-18,3.076908863293158e-11,6.6305644446562e-19,-1.290868336556803e-11,3.258219223114004e-19,med1breath
1,7.069997342030026e-10,4.007242646929746e-16,3.691298405717095e-11,8.737273155134894e-18,7.908791552647105e-10,4.1119561350125796e-16,1.1490147943266947e-11,8.665428412719429e-18,7.346429449709987e-10,2.1432787875971441e-16,1.899104776619877e-11,4.966005241054279e-18,7.363500569116077e-10,2.6170116368645216e-16,3.7838436054209106e-12,6.599989877279829e-18,1.2121640209457814e-11,2.3924623807189823e-20,6.687183220905033e-14,4.9051311814989066e-21,6.61546072104056e-10,4.151700583549105e-16,2.5879405746164304e-12,9.240448703603085e-18,1.2867212912519558e-10,7.392331477870651e-19,1.1171574521976904e-10,5.279342053040016e-19,med2
2,2.8716604101612416e-10,4.602511618482783e-16,2.312413028587965e-10,9.970690964693618e-18,2.3785688358282757e-10,4.476971426191183e-16,2.374984350366872e-10,9.54136843043122e-18,8.711281809422976e-11,2.4027988243480933e-16,1.1310762499853862e-10,5.58948314375708e-18,2.659557921370654e-11,2.652471849067507e-16,2.75941364654327e-10,7.184737213448252e-18,-1.1126974149133007e-11,1.9321778859934846e-20,-4.44182730127365e-12,4.672156204358854e-21,1.1475628922489955e-10,4.74902473891367e-16,2.150164562893271e-10,1.1058805311924662e-17,2.818740570546148e-11,1.3696210404200265e-18,-1.336853384067276e-11,6.7579158763275655e-19,think1
3,2.8316658954452367e-10,2.8141784297401793e-16,1.0425293721652724e-11,9.644832079243577e-18,2.741397328212516e-10,3.148797724029314e-16,5.489346546610834e-11,1.1497306476555838e-17,5.198539119217401e-10,1.6291089374322943e-16,9.586296647316114e-11,6.968361138528609e-18,1.9259914857126663e-10,1.988079995179155e-16,2.4396753264640763e-11,8.94861496923798e-18,1.0308802927408602e-11,2.439280657251177e-20,2.859733746161836e-12,5.052072416284764e-21,3.566467602696643e-11,3.40295533741454e-16,-1.751374234947826e-11,1.1654601093614956e-17,4.7813625899056856e-11,1.0165669310174877e-18,9.392960411560168e-11,1.2017634804448156e-18,think2
4,5.197200999655681e-10,2.850195498650906e-15,-2.0290291475561104e-10,3.0323998068109464e-16,-3.834512894272343e-11,3.07557052404376e-15,-3.65434837454471e-10,3.1068935784942435e-16,5.827205098390668e-10,1.520289693186565e-15,-1.4175801606829048e-10,1.8715129112168912e-16,-1.10537534351981e-10,2.052403711727695e-15,-2.2644828851830354e-10,2.1722043226690359e-16,-9.456763108129382e-12,2.0458746998225532e-20,-4.090195978220186e-12,4.928931790068822e-21,9.39858115260176e-11,3.009455064995621e-15,-2.788051485009831e-10,3.118240521292617e-16,2.0548024688157097e-11,1.7850976593555326e-18,7.547766528651847e-11,2.9636295597533605e-18,med1breath
5,-1.14592508765359e-09,2.309242944781604e-15,4.712389186385011e-10,3.144536530448678e-16,-1.180982715999978e-09,2.724502466363848e-15,4.5763779461205135e-10,3.5513602325781515e-16,-8.03726676183994e-10,1.2503660402311705e-15,4.1887152808741926e-10,1.890888288545413e-16,-6.205562225864702e-10,1.7723636204897085e-15,4.5864264025656806e-10,2.370622557240402e-16,7.855214721695606e-12,2.387627918334015e-20,9.802751376864052e-13,4.594230318342261e-21,-1.0295227077988592e-09,2.637011942445694e-15,4.6468399372045184e-10,3.369468589830945e-16,5.0772089274326586e-11,1.6983817033424497e-18,1.8067730885135725e-12,3.577994075637523e-18,med2
6,-1.9244854974695594e-09,2.2380475147946364e-15,-1.3245318459726713e-10,3.7028659043507663e-16,-2.075339814145345e-09,2.4004570260036244e-15,-1.0546781011581052e-10,3.8899452812527453e-16,-1.6040758070216904e-09,1.4663851328022138e-15,-1.3934935084651424e-10,2.285678408362177e-16,-1.7648109871162373e-09,1.880352145916516e-15,-3.5707375290144194e-11,2.770828113972856e-16,-9.006279164857804e-12,2.1737449291913527e-20,-3.018571664214781e-12,4.5702377338010985e-21,-2.132415816801816e-09,2.398156255047432e-15,-9.513786369955575e-11,3.820676627290865e-16,-1.9843474043195488e-10,2.044566707264857e-18,-1.7643345343972014e-10,3.2235480834016997e-18,think1
7,-2.451883071217936e-09,2.376341643286661e-15,-5.190100305343607e-10,3.155762204522775e-16,-3.2603846128096752e-09,2.6765431315883148e-15,-4.88711718006828e-10,3.3694991525602554e-16,-1.9904363925183868e-09,1.3912203777842442e-15,-4.46260889812845e-10,1.8877022945300887e-16,-3.6909820864685476e-09,1.8595985032678223e-15,-4.4870650434474866e-10,2.559835744129605e-16,7.279725273246132e-12,2.129701935632633e-20,2.1925607536527045e-12,5.870457438124481e-21,-2.9901413569892835e-09,2.5956258969088693e-15,-5.76674753151189e-10,3.1730129660107363e-16,-2.1036917344117407e-10,2.1473518002162882e-18,-2.1242289543476502e-10,4.2371988365306514e-18,think2
8,-1.4805932518476932e-10,3.253680784861737e-16,-2.622393414849467e-10,3.151415584118077e-17,-6.272182060678328e-11,3.2928805049006784e-16,-1.5586160668296886e-10,3.081474710993623e-17,-1.2775357822532752e-10,2.3967333135737526e-16,-1.5197733587781494e-10,2.0841521805140494e-17,-1.4960349077080248e-10,2.6374579622657785e-16,-2.7283566744132027e-10,2.731342862673656e-17,4.4828311055331044e-12,2.2937598075985184e-20,7.248009396008421e-13,4.67682376807851e-21,2.714666572459961e-10,3.504122462925906e-16,-1.9894898640371172e-10,3.924347470782147e-17,-1.1761208790388116e-10,4.127738772583786e-19,-1.2347980412975025e-10,6.926035914115936e-19,med1breath
9,1.6280057354669963e-10,2.7838085634312433e-16,-1.4339727925914002e-10,3.7180292204564156e-17,2.0718014748172279e-10,3.006575218412034e-16,-1.1082244144646476e-10,3.6949199023167356e-17,-2.1584066633869223e-11,2.0231086902543948e-16,-1.1667178247899926e-10,2.5943162995129068e-17,2.4146716817155593e-10,2.1876106993167203e-16,-1.0280977279527335e-10,3.1311359493810636e-17,-6.4574335328789465e-12,2.312812396201552e-20,-2.1927964846575878e-12,5.020685218213348e-21,2.503889894184616e-10,3.1776253474895547e-16,-8.706609866857828e-11,4.838904796716316e-17,-2.50672580890666e-11,3.9805249960405447e-19,-2.111499498281377e-11,6.311820484111007e-19,med2
10,4.4776342478833856e-10,3.462142556385705e-16,1.0688453879713339e-10,2.35348777173946e-17,3.7040876288819616e-10,3.7611599330249693e-16,7.821376984147217e-11,2.468462447612193e-17,4.828952232684838e-10,2.782545323365104e-16,1.0060313677497111e-10,1.3735294931106849e-17,9.148840051851155e-10,3.3127854297982464e-16,9.536891314439614e-11,2.4586518423922336e-17,7.028996105826766e-12,2.1070310143176083e-20,2.2415215382816703e-12,5.012576765128847e-21,6.340760023208119e-10,3.6680603516695695e-16,1.0634746851005616e-10,2.6114058720466906e-17,-9.254903459066944e-11,5.21819174937172e-19,1.3545537024373812e-10,8.0129081966153745e-19,think1
11,-2.3951573667392605e-10,5.663065863551752e-16,8.304735305634213e-11,2.0184707211563008e-17,-1.8996575857788987e-10,5.6549134711306905e-16,1.5080551642135334e-10,2.0569243529568657e-17,-3.8507354244553823e-10,3.5843914420547637e-16,1.327498870115121e-11,1.320726510075057e-17,1.4491460519835164e-10,3.938141056704916e-16,2.1742644836337244e-10,2.0973134591258817e-17,-6.477159456839191e-12,2.277921137028058e-20,-4.2627388060563816e-12,4.8175964984257716e-21,-2.1702433847055508e-10,6.033538852932834e-16,1.2860574483598146e-10,2.628177765624684e-17,-7.310485640279959e-11,5.668059933758059e-19,-1.538931187438446e-10,8.091118477685697e-19,think2
12,8.873959317655989e-11,6.329630136605171e-17,1.5994937005586773e-11,2.0349935952989265e-17,1.7074292233965707e-10,6.286289918382026e-17,7.564071205623153e-11,1.7006827050519458e-17,-9.915012971747376e-11,2.434485985022753e-17,-4.4809925807683255e-11,9.140108133676924e-18,2.5920531811951056e-10,3.72215870836017e-17,5.7613670748013134e-11,9.457341803893828e-18,-1.7126506640014745e-12,2.3993597536431926e-20,-7.697234802816011e-13,5.164499069110864e-21,-2.0121323483767167e-11,8.050309533027948e-17,-1.6587585587083943e-11,1.9889452915686856e-17,-5.0028091187327e-11,7.485619479014393e-18,-2.429372950627031e-11,8.794117542642955e-18,med1breath
13,-5.933089782588424e-11,7.248413525201795e-17,-1.0088680113188428e-10,1.5711683006423694e-17,-1.3439376541172507e-10,7.409555938654053e-17,-1.0529616724172447e-10,1.6479506119317926e-17,-1.6925978144657407e-10,3.524269125082845e-17,-1.1326523083641872e-10,8.567471250489637e-18,1.008765096475234e-11,3.9211970251973886e-17,-3.857212961264e-11,9.731599318083596e-18,1.0346936749483292e-11,2.158884277434987e-20,2.5180411092718827e-12,5.4347051147815674e-21,-1.5976025804536942e-10,9.565684903478867e-17,-1.2786054975659448e-10,1.9047133529373367e-17,-4.786059160921506e-11,7.239995331100688e-18,-3.912760097069392e-11,1.2865671431775161e-17,med2
